year,event_code,bib,name,finished,dnf_type,cp_id,cp_name,cp_type,arrival_time,split_label,split_secs,elapsed_str,dwell_secs
2023,23hk4tuc,4,Karen Tse Tze Wai 謝芷蕙,True,N/A,230971,End Wilson Trail,control,2023-01-23 11:57:19,24:11:32,87092,41:42:19,
2023,23hk4tuc,4,Karen Tse Tze Wai 謝芷蕙,True,N/A,230974,Start HK Trail,control,2023-01-23 12:19:52,00:22:33,1353,42:04:52,
2023,23hk4tuc,4,Karen Tse Tze Wai 謝芷蕙,True,N/A,230977,End HK Trail,control,2023-01-23 22:48:11,10:28:19,37699,52:33:11,
2023,23hk4tuc,4,Karen Tse Tze Wai 謝芷蕙,True,N/A,230980,Start Lantau Trail,control,2023-01-23 23:56:16,01:08:05,4085,53:41:16,
2023,23hk4tuc,4,Karen Tse Tze Wai 謝芷蕙,True,N/A,230986,Finish,finish,2023-01-24 16:54:39,16:58:23,61103,70:39:39,
2023,23hk4tuc,1,Chamelia Suhra,False,Retired,230962,Start,start,2023-01-21 18:15:00,,0,00:00:00,
2023,23hk4tuc,1,Chamelia Suhra,False,Retired,230965,End Maclehose Trail,control,2023-01-22 11:09:31,16:54:31,60871,16:54:31,
2023,23hk4tuc,1,Chamelia Suhra,False,Retired,230968,Start Wilson Trail,control,2023-01-22 12:11:16,01:01:45,3705,17:56:16,
2023,23hk4tuc,1,Chamelia Suhra,False,Retired,230971,End Wilson Trail,control,2023-01-23 14:37:54,26:26:38,95198,44:22:54,
2023,23hk4tuc,1,Chamelia Suhra,False,Retired,230974,Start HK Trail,control,2023-01-23 15:43:38,01:05:44,3944,45:28:38,
2023,23hk4tuc,1,Chamelia Suhra,False,Retired,230977,End HK Trail,control,,,0,45:28:38,
2023,23hk4tuc,1,Chamelia Suhra,False,Retired,230980,Start Lantau Trail,control,,,0,45:28:38,
2023,23hk4tuc,1,Chamelia Suhra,False,Retired,230986,Finish,finish,,,0,45:28:38,
2023,23hk4tuc,3,Sandy Xiaoqing Sun 孙晓青,False,Retired,230962,Start,start,2023-01-21 18:15:00,,0,00:00:00,
2023,23hk4tuc,3,Sandy Xiaoqing Sun 孙晓青,False,Retired,230965,End Maclehose Trail,control,2023-01-22 10:01:45,15:46:45,56805,15:46:45,
2023,23hk4tuc,3,Sandy Xiaoqing Sun 孙晓青,False,Retired,230968,Start Wilson Trail,control,2023-01-22 10:51:24,00:49:39,2979,16:36:24,
2023,23hk4tuc,3,Sandy Xiaoqing Sun 孙晓青,False,Retired,230971,End Wilson Trail,control,,,0,16:36:24,
2023,23hk4tuc,3,Sandy Xiaoqing Sun 孙晓青,False,Retired,230974,Start HK Trail,control,,,0,16:36:24,
2023,23hk4tuc,3,Sandy Xiaoqing Sun 孙晓青,False,Retired,230977,End HK Trail,control,,,0,16:36:24,
2023,23hk4tuc,3,Sandy Xiaoqing Sun 孙晓青,False,Retired,230980,Start Lantau Trail,control,,,0,16:36:24,
2023,23hk4tuc,3,Sandy Xiaoqing Sun 孙晓青,False,Retired,230986,Finish,finish,,,0,16:36:24,
2023,23hk4tuc,21,Elliot Froidevaux,False,Retired,230962,Start,start,2023-01-21 18:15:00,,0,00:00:00,
2023,23hk4tuc,21,Elliot Froidevaux,False,Retired,230965,End Maclehose Trail,control,2023-01-22 10:36:37,16:21:37,58897,16:21:37,
2023,23hk4tuc,21,Elliot Froidevaux,False,Retired,230968,Start Wilson Trail,control,2023-01-22 11:39:29,01:02:52,3772,17:24:29,
2023,23hk4tuc,21,Elliot Froidevaux,False,Retired,230971,End Wilson Trail,control,,,0,17:24:29,
2023,23hk4tuc,21,Elliot Froidevaux,False,Retired,230974,Start HK Trail,control,,,0,17:24:29,
2023,23hk4tuc,21,Elliot Froidevaux,False,Retired,230977,End HK Trail,control,,,0,17:24:29,
2023,23hk4tuc,21,Elliot Froidevaux,False,Retired,230980,Start Lantau Trail,control,,,0,17:24:29,
2023,23hk4tuc,21,Elliot Froidevaux,False,Retired,230986,Finish,finish,,,0,17:24:29,
2023,23hk4tuc,10,Yu Long Chai Harrods 余朗齊,False,Retired,230962,Start,start,2023-01-21 18:15:00,,0,00:00:00,
2023,23hk4tuc,10,Yu Long Chai Harrods 余朗齊,False,Retired,230965,End Maclehose Trail,control,2023-01-22 11:12:38,16:57:38,61058,16:57:38,
2023,23hk4tuc,10,Yu Long Chai Harrods 余朗齊,False,Retired,230968,Start Wilson Trail,control,2023-01-22 11:48:51,00:36:13,2173,17:33:51,
2023,23hk4tuc,10,Yu Long Chai Harrods 余朗齊,False,Retired,230971,End Wilson Trail,control,,,0,17:33:51,
2023,23hk4tuc,10,Yu Long Chai Harrods 余朗齊,False,Retired,230974,Start HK Trail,control,,,0,17:33:51,
2023,23hk4tuc,10,Yu Long Chai Harrods 余朗齊,False,Retired,230977,End HK Trail,control,,,0,17:33:51,
2023,23hk4tuc,10,Yu Long Chai Harrods 余朗齊,False,Retired,230980,Start Lantau Trail,control,,,0,17:33:51,
2023,23hk4tuc,10,Yu Long Chai Harrods 余朗齊,False,Retired,230986,Finish,finish,,,0,17:33:51,
2023,23hk4tuc,25,Phairat Varasin ไพรัช วราสินธุ์,False,Retired,230962,Start,start,2023-01-21 18:15:00,,0,00:00:00,
2023,23hk4tuc,25,Phairat Varasin ไพรัช วราสินธุ์,False,Retired,230965,End Maclehose Trail,control,2023-01-22 10:34:33,16:19:33,58773,16:19:33,
2023,23hk4tuc,25,Phairat Varasin ไพรัช วราสินธุ์,False,Retired,230968,Start Wilson Trail,control,2023-01-22 11:50:17,01:15:44,4544,17:35:17,
2023,23hk4tuc,25,Phairat Varasin ไพรัช วราสินธุ์,False,Retired,230971,End Wilson Trail,control,,,0,17:35:17,
2023,23hk4tuc,25,Phairat Varasin ไพรัช วราสินธุ์,False,Retired,230974,Start HK Trail,control,,,0,17:35:17,
2023,23hk4tuc,25,Phairat Varasin ไพรัช วราสินธุ์,False,Retired,230977,End HK Trail,control,,,0,17:35:17,
2023,23hk4tuc,25,Phairat Varasin ไพรัช วราสินธุ์,False,Retired,230980,Start Lantau Trail,control,,,0,17:35:17,
2023,23hk4tuc,25,Phairat Varasin ไพรัช วราสินธุ์,False,Retired,230986,Finish,finish,,,0,17:35:17,
2023,23hk4tuc,11,Yeung Wing Kent 楊永健,False,Retired,230962,Start,start,2023-01-21 18:15:00,,0,00:00:00,
2023,23hk4tuc,11,Yeung Wing Kent 楊永健,False,Retired,230965,End Maclehose Trail,control,2023-01-22 12:03:11,17:48:11,64091,17:48:11,
2023,23hk4tuc,11,Yeung Wing Kent 楊永健,False,Retired,230968,Start Wilson Trail,control,2023-01-22 13:09:10,01:05:59,3959,18:54:10,
2023,23hk4tuc,11,Yeung Wing Kent 楊永健,False,Retired,230971,End Wilson Trail,control,,,0,18:54:10,
2023,23hk4tuc,11,Yeung Wing Kent 楊永健,False,Retired,230974,Start HK Trail,control,,,0,18:54:10,
2023,23hk4tuc,11,Yeung Wing Kent 楊永健,False,Retired,230977,End HK Trail,control,,,0,18:54:10,
2023,23hk4tuc,11,Yeung Wing Kent 楊永健,False,Retired,230980,Start Lantau Trail,control,,,0,18:54:10,
2023,23hk4tuc,11,Yeung Wing Kent 楊永健,False,Retired,230986,Finish,finish,,,0,18:54:10,
2023,23hk4tuc,14,Michael H Gay,False,Retired,230962,Start,start,2023-01-21 18:15:00,,0,00:00:00,
2023,23hk4tuc,14,Michael H Gay,False,Retired,230965,End Maclehose Trail,control,2023-01-22 11:31:35,17:16:35,62195,17:16:35,
2023,23hk4tuc,14,Michael H Gay,False,Retired,230968,Start Wilson Trail,control,2023-01-22 13:15:31,01:43:56,6236,19:00:31,
2023,23hk4tuc,14,Michael H Gay,False,Retired,230971,End Wilson Trail,control,,,0,19:00:31,
2023,23hk4tuc,14,Michael H Gay,False,Retired,230974,Start HK Trail,control,,,0,19:00:31,
2023,23hk4tuc,14,Michael H Gay,False,Retired,230977,End HK Trail,control,,,0,19:00:31,
2023,23hk4tuc,14,Michael H Gay,False,Retired,230980,Start Lantau Trail,control,,,0,19:00:31,
2023,23hk4tuc,14,Michael H Gay,False,Retired,230986,Finish,finish,,,0,19:00:31,
2023,23hk4tuc,20,Saranyabhong Singhakrittaya ศรัณยพงศ์ สิงห์กฤตยา,False,Retired,230962,Start,start,2023-01-21 18:15:00,,0,00:00:00,
2023,23hk4tuc,20,Saranyabhong Singhakrittaya ศรัณยพงศ์ สิงห์กฤตยา,False,Retired,230965,End Maclehose Trail,control,2023-01-22 12:00:00,17:45:00,63900,17:45:00,
2023,23hk4tuc,20,Saranyabhong Singhakrittaya ศรัณยพงศ์ สิงห์กฤตยา,False,Retired,230968,Start Wilson Trail,control,,,0,17:45:00,
2023,23hk4tuc,20,Saranyabhong Singhakrittaya ศรัณยพงศ์ สิงห์กฤตยา,False,Retired,230971,End Wilson Trail,control,,,0,17:45:00,
2023,23hk4tuc,20,Saranyabhong Singhakrittaya ศรัณยพงศ์ สิงห์กฤตยา,False,Retired,230974,Start HK Trail,control,,,0,17:45:00,
2023,23hk4tuc,20,Saranyabhong Singhakrittaya ศรัณยพงศ์ สิงห์กฤตยา,False,Retired,230977,End HK Trail,control,,,0,17:45:00,
2023,23hk4tuc,20,Saranyabhong Singhakrittaya ศรัณยพงศ์ สิงห์กฤตยา,False,Retired,230980,Start Lantau Trail,control,,,0,17:45:00,
2023,23hk4tuc,20,Saranyabhong Singhakrittaya ศรัณยพงศ์ สิงห์กฤตยา,False,Retired,230986,Finish,finish,,,0,17:45:00,
2023,23hk4tuc,2,Milk Li Lai Ting 李麗婷,False,Retired,230962,Start,start,2023-01-21 18:15:00,,0,00:00:00,
2023,23hk4tuc,2,Milk Li Lai Ting 李麗婷,False,Retired,230965,End Maclehose Trail,control,,,0,00:00:00,
2023,23hk4tuc,2,Milk Li Lai Ting 李麗婷,False,Retired,230968,Start Wilson Trail,control,,,0,00:00:00,
2023,23hk4tuc,2,Milk Li Lai Ting 李麗婷,False,Retired,230971,End Wilson Trail,control,,,0,00:00:00,
2023,23hk4tuc,2,Milk Li Lai Ting 李麗婷,False,Retired,230974,Start HK Trail,control,,,0,00:00:00,
2023,23hk4tuc,2,Milk Li Lai Ting 李麗婷,False,Retired,230977,End HK Trail,control,,,0,00:00:00,
2023,23hk4tuc,2,Milk Li Lai Ting 李麗婷,False,Retired,230980,Start Lantau Trail,control,,,0,00:00:00,
2023,23hk4tuc,2,Milk Li Lai Ting 李麗婷,False,Retired,230986,Finish,finish,,,0,00:00:00,
2023,23hk4tuc,17,Steven Ong,False,Retired,230962,Start,start,2023-01-21 18:15:00,,0,00:00:00,
2023,23hk4tuc,17,Steven Ong,False,Retired,230965,End Maclehose Trail,control,,,0,00:00:00,
2023,23hk4tuc,17,Steven Ong,False,Retired,230968,Start Wilson Trail,control,,,0,00:00:00,
2023,23hk4tuc,17,Steven Ong,False,Retired,230971,End Wilson Trail,control,,,0,00:00:00,
2023,23hk4tuc,17,Steven Ong,False,Retired,230974,Start HK Trail,control,,,0,00:00:00,
2023,23hk4tuc,17,Steven Ong,False,Retired,230977,End HK Trail,control,,,0,00:00:00,
2023,23hk4tuc,17,Steven Ong,False,Retired,230980,Start Lantau Trail,control,,,0,00:00:00,
2023,23hk4tuc,17,Steven Ong,False,Retired,230986,Finish,finish,,,0,00:00:00,
2024,24hk4tuc,15,Liu Fo Lok 廖科樂,True,N/A,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,15,Liu Fo Lok 廖科樂,True,N/A,299482,End Maclehose Trail,control,2024-02-10 23:29:40,13:45:40,49540,13:45:40,
2024,24hk4tuc,15,Liu Fo Lok 廖科樂,True,N/A,299485,Start Wilson Trail,control,2024-02-11 00:06:53,00:37:13,2233,14:22:53,
2024,24hk4tuc,15,Liu Fo Lok 廖科樂,True,N/A,299488,End Wilson Trail,control,2024-02-11 15:53:44,15:46:51,56811,30:09:44,
2024,24hk4tuc,15,Liu Fo Lok 廖科樂,True,N/A,299491,Start HK Trail,control,2024-02-11 16:16:52,00:23:08,1388,30:32:52,
2024,24hk4tuc,15,Liu Fo Lok 廖科樂,True,N/A,299494,End HK Trail,control,2024-02-11 23:58:25,07:41:33,27693,38:14:25,
2024,24hk4tuc,15,Liu Fo Lok 廖科樂,True,N/A,299497,Start Lantau Trail,control,2024-02-12 01:04:10,01:05:45,3945,39:20:10,
2024,24hk4tuc,15,Liu Fo Lok 廖科樂,True,N/A,299503,Finish,finish,2024-02-12 13:46:24,12:42:14,45734,52:02:24,
2024,24hk4tuc,10,Eric Leung Wai Yip 梁偉業,True,N/A,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,10,Eric Leung Wai Yip 梁偉業,True,N/A,299482,End Maclehose Trail,control,2024-02-11 00:55:44,15:11:44,54704,15:11:44,
2024,24hk4tuc,10,Eric Leung Wai Yip 梁偉業,True,N/A,299485,Start Wilson Trail,control,2024-02-11 01:57:20,01:01:36,3696,16:13:20,
2024,24hk4tuc,10,Eric Leung Wai Yip 梁偉業,True,N/A,299488,End Wilson Trail,control,2024-02-11 16:33:49,14:36:29,52589,30:49:49,
2024,24hk4tuc,10,Eric Leung Wai Yip 梁偉業,True,N/A,299491,Start HK Trail,control,2024-02-11 17:04:32,00:30:43,1843,31:20:32,
2024,24hk4tuc,10,Eric Leung Wai Yip 梁偉業,True,N/A,299494,End HK Trail,control,2024-02-12 02:00:42,08:56:10,32170,40:16:42,
2024,24hk4tuc,10,Eric Leung Wai Yip 梁偉業,True,N/A,299497,Start Lantau Trail,control,2024-02-12 05:22:03,03:21:21,12081,43:38:03,
2024,24hk4tuc,10,Eric Leung Wai Yip 梁偉業,True,N/A,299503,Finish,finish,2024-02-12 17:45:20,12:23:17,44597,56:01:20,
2024,24hk4tuc,16,Tetsuya Fukui 福井哲也,True,N/A,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,16,Tetsuya Fukui 福井哲也,True,N/A,299482,End Maclehose Trail,control,2024-02-11 00:40:08,14:56:08,53768,14:56:08,
2024,24hk4tuc,16,Tetsuya Fukui 福井哲也,True,N/A,299485,Start Wilson Trail,control,2024-02-11 01:31:59,00:51:51,3111,15:47:59,
2024,24hk4tuc,16,Tetsuya Fukui 福井哲也,True,N/A,299488,End Wilson Trail,control,2024-02-11 20:09:12,18:37:13,67033,34:25:12,
2024,24hk4tuc,16,Tetsuya Fukui 福井哲也,True,N/A,299491,Start HK Trail,control,2024-02-11 20:59:28,00:50:16,3016,35:15:28,
2024,24hk4tuc,16,Tetsuya Fukui 福井哲也,True,N/A,299494,End HK Trail,control,2024-02-12 06:19:15,09:19:47,33587,44:35:15,
2024,24hk4tuc,16,Tetsuya Fukui 福井哲也,True,N/A,299497,Start Lantau Trail,control,2024-02-12 07:54:24,01:35:09,5709,46:10:24,
2024,24hk4tuc,16,Tetsuya Fukui 福井哲也,True,N/A,299503,Finish,finish,2024-02-12 19:59:25,12:05:01,43501,58:15:25,
2024,24hk4tuc,5,Leon Jiang Liang Jun 蒋良君,True,N/A,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,5,Leon Jiang Liang Jun 蒋良君,True,N/A,299482,End Maclehose Trail,control,2024-02-11 00:39:26,14:55:26,53726,14:55:26,
2024,24hk4tuc,5,Leon Jiang Liang Jun 蒋良君,True,N/A,299485,Start Wilson Trail,control,2024-02-11 01:16:39,00:37:13,2233,15:32:39,
2024,24hk4tuc,5,Leon Jiang Liang Jun 蒋良君,True,N/A,299488,End Wilson Trail,control,2024-02-11 18:15:10,16:58:31,61111,32:31:10,
2024,24hk4tuc,5,Leon Jiang Liang Jun 蒋良君,True,N/A,299491,Start HK Trail,control,2024-02-11 19:46:06,01:30:56,5456,34:02:06,
2024,24hk4tuc,5,Leon Jiang Liang Jun 蒋良君,True,N/A,299494,End HK Trail,control,2024-02-12 05:10:44,09:24:38,33878,43:26:44,
2024,24hk4tuc,5,Leon Jiang Liang Jun 蒋良君,True,N/A,299497,Start Lantau Trail,control,2024-02-12 07:54:19,02:43:35,9815,46:10:19,
2024,24hk4tuc,5,Leon Jiang Liang Jun 蒋良君,True,N/A,299503,Finish,finish,2024-02-12 20:42:51,12:48:32,46112,58:58:51,
2024,24hk4tuc,6,Mayank Vaid,True,N/A,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,6,Mayank Vaid,True,N/A,299482,End Maclehose Trail,control,2024-02-11 01:23:13,15:39:13,56353,15:39:13,
2024,24hk4tuc,6,Mayank Vaid,True,N/A,299485,Start Wilson Trail,control,2024-02-11 02:07:03,00:43:50,2630,16:23:03,
2024,24hk4tuc,6,Mayank Vaid,True,N/A,299488,End Wilson Trail,control,2024-02-11 18:05:47,15:58:44,57524,32:21:47,
2024,24hk4tuc,6,Mayank Vaid,True,N/A,299491,Start HK Trail,control,2024-02-11 18:33:34,00:27:47,1667,32:49:34,
2024,24hk4tuc,6,Mayank Vaid,True,N/A,299494,End HK Trail,control,2024-02-12 05:10:36,10:37:02,38222,43:26:36,
2024,24hk4tuc,6,Mayank Vaid,True,N/A,299497,Start Lantau Trail,control,2024-02-12 07:53:59,02:43:23,9803,46:09:59,
2024,24hk4tuc,6,Mayank Vaid,True,N/A,299503,Finish,finish,2024-02-12 21:27:40,13:33:41,48821,59:43:40,
2024,24hk4tuc,3,Alice Moore McLeod,True,N/A,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,3,Alice Moore McLeod,True,N/A,299482,End Maclehose Trail,control,2024-02-11 02:25:56,16:41:56,60116,16:41:56,
2024,24hk4tuc,3,Alice Moore McLeod,True,N/A,299485,Start Wilson Trail,control,2024-02-11 03:35:15,01:09:19,4159,17:51:15,
2024,24hk4tuc,3,Alice Moore McLeod,True,N/A,299488,End Wilson Trail,control,2024-02-11 21:50:09,18:14:54,65694,36:06:09,
2024,24hk4tuc,3,Alice Moore McLeod,True,N/A,299491,Start HK Trail,control,2024-02-11 22:56:32,01:06:23,3983,37:12:32,
2024,24hk4tuc,3,Alice Moore McLeod,True,N/A,299494,End HK Trail,control,2024-02-12 08:59:02,10:02:30,36150,47:15:02,
2024,24hk4tuc,3,Alice Moore McLeod,True,N/A,299497,Start Lantau Trail,control,2024-02-12 09:59:24,01:00:22,3622,48:15:24,
2024,24hk4tuc,3,Alice Moore McLeod,True,N/A,299503,Finish,finish,2024-02-13 01:42:47,15:43:23,56603,63:58:47,
2024,24hk4tuc,18,Jacky Yao Jian 姚健,True,N/A,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,18,Jacky Yao Jian 姚健,True,N/A,299482,End Maclehose Trail,control,2024-02-11 02:46:52,17:02:52,61372,17:02:52,
2024,24hk4tuc,18,Jacky Yao Jian 姚健,True,N/A,299485,Start Wilson Trail,control,2024-02-11 03:27:28,00:40:36,2436,17:43:28,
2024,24hk4tuc,18,Jacky Yao Jian 姚健,True,N/A,299488,End Wilson Trail,control,2024-02-11 21:59:52,18:32:24,66744,36:15:52,
2024,24hk4tuc,18,Jacky Yao Jian 姚健,True,N/A,299491,Start HK Trail,control,2024-02-12 00:13:34,02:13:42,8022,38:29:34,
2024,24hk4tuc,18,Jacky Yao Jian 姚健,True,N/A,299494,End HK Trail,control,2024-02-12 11:14:14,11:00:40,39640,49:30:14,
2024,24hk4tuc,18,Jacky Yao Jian 姚健,True,N/A,299497,Start Lantau Trail,control,2024-02-12 12:50:27,01:36:13,5773,51:06:27,
2024,24hk4tuc,18,Jacky Yao Jian 姚健,True,N/A,299503,Finish,finish,2024-02-13 07:44:24,18:53:57,68037,70:00:24,
2024,24hk4tuc,12,Patrick Cheung Ka Shing 張家誠,True,N/A,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,12,Patrick Cheung Ka Shing 張家誠,True,N/A,299482,End Maclehose Trail,control,2024-02-11 01:31:50,15:47:50,56870,15:47:50,
2024,24hk4tuc,12,Patrick Cheung Ka Shing 張家誠,True,N/A,299485,Start Wilson Trail,control,2024-02-11 02:21:40,00:49:50,2990,16:37:40,
2024,24hk4tuc,12,Patrick Cheung Ka Shing 張家誠,True,N/A,299488,End Wilson Trail,control,2024-02-11 21:12:26,18:50:46,67846,35:28:26,
2024,24hk4tuc,12,Patrick Cheung Ka Shing 張家誠,True,N/A,299491,Start HK Trail,control,2024-02-11 22:17:19,01:04:53,3893,36:33:19,
2024,24hk4tuc,12,Patrick Cheung Ka Shing 張家誠,True,N/A,299494,End HK Trail,control,2024-02-12 11:37:11,13:19:52,47992,49:53:11,
2024,24hk4tuc,12,Patrick Cheung Ka Shing 張家誠,True,N/A,299497,Start Lantau Trail,control,2024-02-12 12:38:50,01:01:39,3699,50:54:50,
2024,24hk4tuc,12,Patrick Cheung Ka Shing 張家誠,True,N/A,299503,Finish,finish,2024-02-13 07:54:44,19:15:54,69354,70:10:44,
2024,24hk4tuc,11,Mitsuo Moriya 森谷充雄,True,N/A,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,11,Mitsuo Moriya 森谷充雄,True,N/A,299482,End Maclehose Trail,control,2024-02-11 02:54:01,17:10:01,61801,17:10:01,
2024,24hk4tuc,11,Mitsuo Moriya 森谷充雄,True,N/A,299485,Start Wilson Trail,control,2024-02-11 03:43:09,00:49:08,2948,17:59:09,
2024,24hk4tuc,11,Mitsuo Moriya 森谷充雄,True,N/A,299488,End Wilson Trail,control,2024-02-12 01:01:11,21:18:02,76682,39:17:11,
2024,24hk4tuc,11,Mitsuo Moriya 森谷充雄,True,N/A,299491,Start HK Trail,control,2024-02-12 01:33:55,00:32:44,1964,39:49:55,
2024,24hk4tuc,11,Mitsuo Moriya 森谷充雄,True,N/A,299494,End HK Trail,control,2024-02-12 13:55:43,12:21:48,44508,52:11:43,
2024,24hk4tuc,11,Mitsuo Moriya 森谷充雄,True,N/A,299497,Start Lantau Trail,control,2024-02-12 14:58:36,01:02:53,3773,53:14:36,
2024,24hk4tuc,11,Mitsuo Moriya 森谷充雄,True,N/A,299503,Finish,finish,2024-02-13 08:21:44,17:23:08,62588,70:37:44,
2024,24hk4tuc,4,Rouisa Tse Wing Yan 謝詠恩,True,N/A,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,4,Rouisa Tse Wing Yan 謝詠恩,True,N/A,299482,End Maclehose Trail,control,2024-02-11 03:17:15,17:33:15,63195,17:33:15,
2024,24hk4tuc,4,Rouisa Tse Wing Yan 謝詠恩,True,N/A,299485,Start Wilson Trail,control,2024-02-11 04:20:00,01:02:45,3765,18:36:00,
2024,24hk4tuc,4,Rouisa Tse Wing Yan 謝詠恩,True,N/A,299488,End Wilson Trail,control,2024-02-11 23:50:29,19:30:29,70229,38:06:29,
2024,24hk4tuc,4,Rouisa Tse Wing Yan 謝詠恩,True,N/A,299491,Start HK Trail,control,2024-02-12 01:36:01,01:45:32,6332,39:52:01,
2024,24hk4tuc,4,Rouisa Tse Wing Yan 謝詠恩,True,N/A,299494,End HK Trail,control,2024-02-12 12:14:30,10:38:29,38309,50:30:30,
2024,24hk4tuc,4,Rouisa Tse Wing Yan 謝詠恩,True,N/A,299497,Start Lantau Trail,control,2024-02-12 12:47:45,00:33:15,1995,51:03:45,
2024,24hk4tuc,4,Rouisa Tse Wing Yan 謝詠恩,True,N/A,299503,Finish,finish,2024-02-13 09:38:44,20:50:59,75059,71:54:44,
2024,24hk4tuc,1,[Retired] Chris Kwan Yee Ting 關綺婷,False,Retired,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,1,[Retired] Chris Kwan Yee Ting 關綺婷,False,Retired,299482,End Maclehose Trail,control,2024-02-11 03:11:08,17:27:08,62828,17:27:08,
2024,24hk4tuc,1,[Retired] Chris Kwan Yee Ting 關綺婷,False,Retired,299485,Start Wilson Trail,control,2024-02-11 04:00:23,00:49:15,2955,18:16:23,
2024,24hk4tuc,1,[Retired] Chris Kwan Yee Ting 關綺婷,False,Retired,299488,End Wilson Trail,control,2024-02-11 22:32:51,18:32:28,66748,36:48:51,
2024,24hk4tuc,1,[Retired] Chris Kwan Yee Ting 關綺婷,False,Retired,299491,Start HK Trail,control,2024-02-11 22:53:09,00:20:18,1218,37:09:09,
2024,24hk4tuc,1,[Retired] Chris Kwan Yee Ting 關綺婷,False,Retired,299494,End HK Trail,control,2024-02-12 07:58:49,09:05:40,32740,46:14:49,
2024,24hk4tuc,1,[Retired] Chris Kwan Yee Ting 關綺婷,False,Retired,299497,Start Lantau Trail,control,2024-02-12 08:41:11,00:42:22,2542,46:57:11,
2024,24hk4tuc,1,[Retired] Chris Kwan Yee Ting 關綺婷,False,Retired,299503,Finish,finish,,,0,46:57:11,
2024,24hk4tuc,2,[Retired] Anik Tremblay,False,Retired,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,2,[Retired] Anik Tremblay,False,Retired,299482,End Maclehose Trail,control,2024-02-11 03:17:49,17:33:49,63229,17:33:49,
2024,24hk4tuc,2,[Retired] Anik Tremblay,False,Retired,299485,Start Wilson Trail,control,2024-02-11 04:57:28,01:39:39,5979,19:13:28,
2024,24hk4tuc,2,[Retired] Anik Tremblay,False,Retired,299488,End Wilson Trail,control,2024-02-12 01:53:15,20:55:47,75347,40:09:15,
2024,24hk4tuc,2,[Retired] Anik Tremblay,False,Retired,299491,Start HK Trail,control,2024-02-12 02:15:37,00:22:22,1342,40:31:37,
2024,24hk4tuc,2,[Retired] Anik Tremblay,False,Retired,299494,End HK Trail,control,2024-02-12 14:13:23,11:57:46,43066,52:29:23,
2024,24hk4tuc,2,[Retired] Anik Tremblay,False,Retired,299497,Start Lantau Trail,control,2024-02-12 14:56:05,00:42:42,2562,53:12:05,
2024,24hk4tuc,2,[Retired] Anik Tremblay,False,Retired,299503,Finish,finish,,,0,53:12:05,
2024,24hk4tuc,9,[Retired] Saranyabhong Singhakrittaya ศรัณยพงศ์,False,Retired,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,9,[Retired] Saranyabhong Singhakrittaya ศรัณยพงศ์,False,Retired,299482,End Maclehose Trail,control,2024-02-11 03:25:33,17:41:33,63693,17:41:33,
2024,24hk4tuc,9,[Retired] Saranyabhong Singhakrittaya ศรัณยพงศ์,False,Retired,299485,Start Wilson Trail,control,2024-02-11 04:59:44,01:34:11,5651,19:15:44,
2024,24hk4tuc,9,[Retired] Saranyabhong Singhakrittaya ศรัณยพงศ์,False,Retired,299488,End Wilson Trail,control,2024-02-12 01:12:44,20:13:00,72780,39:28:44,
2024,24hk4tuc,9,[Retired] Saranyabhong Singhakrittaya ศรัณยพงศ์,False,Retired,299491,Start HK Trail,control,2024-02-12 01:33:45,00:21:01,1261,39:49:45,
2024,24hk4tuc,9,[Retired] Saranyabhong Singhakrittaya ศรัณยพงศ์,False,Retired,299494,End HK Trail,control,,,0,39:49:45,
2024,24hk4tuc,9,[Retired] Saranyabhong Singhakrittaya ศรัณยพงศ์,False,Retired,299497,Start Lantau Trail,control,,,0,39:49:45,
2024,24hk4tuc,9,[Retired] Saranyabhong Singhakrittaya ศรัณยพงศ์,False,Retired,299503,Finish,finish,,,0,39:49:45,
2024,24hk4tuc,8,[Retired] Rowell Campos,False,Retired,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,8,[Retired] Rowell Campos,False,Retired,299482,End Maclehose Trail,control,2024-02-11 03:26:50,17:42:50,63770,17:42:50,
2024,24hk4tuc,8,[Retired] Rowell Campos,False,Retired,299485,Start Wilson Trail,control,2024-02-11 04:56:01,01:29:11,5351,19:12:01,
